Country/Region,Date,Confirmed,Deaths,Recovered
Saint Lucia,9-2-20,0,0,0
Saint Vincent and the Grenadines,9-2-20,0,0,0
San Marino,9-2-20,0,0,0
Saudi Arabia,9-2-20,0,0,0
Senegal,9-2-20,0,0,0
Serbia,9-2-20,0,0,0
Seychelles,9-2-20,0,0,0
Singapore,9-2-20,40,0,2
Slovakia,9-2-20,0,0,0
Slovenia,9-2-20,0,0,0
Somalia,9-2-20,0,0,0
South Africa,9-2-20,0,0,0
Spain,9-2-20,2,0,0
Sri Lanka,9-2-20,1,0,1
Sudan,9-2-20,0,0,0
Suriname,9-2-20,0,0,0
Sweden,9-2-20,1,0,0
Switzerland,9-2-20,0,0,0
Taiwan*,9-2-20,18,0,1
Tanzania,9-2-20,0,0,0
Thailand,9-2-20,32,0,10
Togo,9-2-20,0,0,0
Trinidad and Tobago,9-2-20,0,0,0
Tunisia,9-2-20,0,0,0
Turkey,9-2-20,0,0,0
Uganda,9-2-20,0,0,0
Ukraine,9-2-20,0,0,0
United Arab Emirates,9-2-20,7,0,0
Uruguay,9-2-20,0,0,0
US,9-2-20,11,0,3
Uzbekistan,9-2-20,0,0,0
Venezuela,9-2-20,0,0,0
Vietnam,9-2-20,13,0,1
Zambia,9-2-20,0,0,0
Zimbabwe,9-2-20,0,0,0
Dominica,9-2-20,0,0,0
Grenada,9-2-20,0,0,0
Mozambique,9-2-20,0,0,0
Syria,9-2-20,0,0,0
Timor-Leste,9-2-20,0,0,0
Belize,9-2-20,0,0,0
Laos,9-2-20,0,0,0
Libya,9-2-20,0,0,0
West Bank and Gaza,9-2-20,0,0,0
Guinea-Bissau,9-2-20,0,0,0
Mali,9-2-20,0,0,0
Saint Kitts and Nevis,9-2-20,0,0,0
Kosovo,9-2-20,0,0,0
Burma,9-2-20,0,0,0
MS Zaandam,9-2-20,0,0,0
Botswana,9-2-20,0,0,0
Burundi,9-2-20,0,0,0
Sierra Leone,9-2-20,0,0,0
Malawi,9-2-20,0,0,0
Australia,10-2-20,15,0,2
Canada,10-2-20,7,0,0
China,10-2-20,42354,1012,3918
Denmark,10-2-20,0,0,0
France,10-2-20,11,0,0
Netherlands,10-2-20,0,0,0
United Kingdom,10-2-20,8,0,0
Afghanistan,10-2-20,0,0,0
Albania,10-2-20,0,0,0
Algeria,10-2-20,0,0,0
Andorra,10-2-20,0,0,0
Angola,10-2-20,0,0,0
Antigua and Barbuda,10-2-20,0,0,0
Argentina,10-2-20,0,0,0
Armenia,10-2-20,0,0,0
Austria,10-2-20,0,0,0
Azerbaijan,10-2-20,0,0,0
Bahamas,10-2-20,0,0,0
Bahrain,10-2-20,0,0,0
Bangladesh,10-2-20,0,0,0
Barbados,10-2-20,0,0,0
Belarus,10-2-20,0,0,0
Belgium,10-2-20,1,0,0
Benin,10-2-20,0,0,0
Bhutan,10-2-20,0,0,0
Bolivia,10-2-20,0,0,0
Bosnia and Herzegovina,10-2-20,0,0,0
Brazil,10-2-20,0,0,0
Brunei,10-2-20,0,0,0
Bulgaria,10-2-20,0,0,0
Burkina Faso,10-2-20,0,0,0
Cabo Verde,10-2-20,0,0,0
Cambodia,10-2-20,1,0,0
Cameroon,10-2-20,0,0,0
Central African Republic,10-2-20,0,0,0
Chad,10-2-20,0,0,0
Chile,10-2-20,0,0,0
Colombia,10-2-20,0,0,0
Congo (Brazzaville),10-2-20,0,0,0
Congo (Kinshasa),10-2-20,0,0,0
Costa Rica,10-2-20,0,0,0
Cote d'Ivoire,10-2-20,0,0,0
Croatia,10-2-20,0,0,0
Diamond Princess,10-2-20,135,0,0
Cuba,10-2-20,0,0,0
Cyprus,10-2-20,0,0,0
Czechia,10-2-20,0,0,0
Djibouti,10-2-20,0,0,0
Dominican Republic,10-2-20,0,0,0
Ecuador,10-2-20,0,0,0
Egypt,10-2-20,0,0,0
El Salvador,10-2-20,0,0,0
Equatorial Guinea,10-2-20,0,0,0
Eritrea,10-2-20,0,0,0
Estonia,10-2-20,0,0,0
Eswatini,10-2-20,0,0,0
Ethiopia,10-2-20,0,0,0
Fiji,10-2-20,0,0,0
Finland,10-2-20,1,0,0
Gabon,10-2-20,0,0,0
Gambia,10-2-20,0,0,0
Georgia,10-2-20,0,0,0
Germany,10-2-20,14,0,0
Ghana,10-2-20,0,0,0
Greece,10-2-20,0,0,0
Guatemala,10-2-20,0,0,0
Guinea,10-2-20,0,0,0
Guyana,10-2-20,0,0,0
Haiti,10-2-20,0,0,0
Holy See,10-2-20,0,0,0
Honduras,10-2-20,0,0,0
Hungary,10-2-20,0,0,0
Iceland,10-2-20,0,0,0
India,10-2-20,3,0,0
Indonesia,10-2-20,0,0,0
Iran,10-2-20,0,0,0
Iraq,10-2-20,0,0,0
Ireland,10-2-20,0,0,0
Israel,10-2-20,0,0,0
Italy,10-2-20,3,0,0
Jamaica,10-2-20,0,0,0
Japan,10-2-20,26,0,4
Jordan,10-2-20,0,0,0
Kazakhstan,10-2-20,0,0,0
Kenya,10-2-20,0,0,0
South Korea,10-2-20,27,0,3
Kuwait,10-2-20,0,0,0
Kyrgyzstan,10-2-20,0,0,0
Latvia,10-2-20,0,0,0
Lebanon,10-2-20,0,0,0
Liberia,10-2-20,0,0,0
Liechtenstein,10-2-20,0,0,0
Lithuania,10-2-20,0,0,0
Luxembourg,10-2-20,0,0,0
Madagascar,10-2-20,0,0,0
Malaysia,10-2-20,18,0,1
Maldives,10-2-20,0,0,0
Malta,10-2-20,0,0,0
Mauritania,10-2-20,0,0,0
Mauritius,10-2-20,0,0,0
Mexico,10-2-20,0,0,0
Moldova,10-2-20,0,0,0
Monaco,10-2-20,0,0,0
Mongolia,10-2-20,0,0,0
Montenegro,10-2-20,0,0,0
Morocco,10-2-20,0,0,0
Namibia,10-2-20,0,0,0
Nepal,10-2-20,1,0,0
New Zealand,10-2-20,0,0,0
Nicaragua,10-2-20,0,0,0
Niger,10-2-20,0,0,0
Nigeria,10-2-20,0,0,0
North Macedonia,10-2-20,0,0,0
Norway,10-2-20,0,0,0
Oman,10-2-20,0,0,0
Pakistan,10-2-20,0,0,0
Panama,10-2-20,0,0,0
Papua New Guinea,10-2-20,0,0,0
Paraguay,10-2-20,0,0,0
Peru,10-2-20,0,0,0
Philippines,10-2-20,3,1,0
Poland,10-2-20,0,0,0
Portugal,10-2-20,0,0,0
Qatar,10-2-20,0,0,0
Romania,10-2-20,0,0,0
Russia,10-2-20,2,0,0
Rwanda,10-2-20,0,0,0
Saint Lucia,10-2-20,0,0,0
Saint Vincent and the Grenadines,10-2-20,0,0,0
San Marino,10-2-20,0,0,0
Saudi Arabia,10-2-20,0,0,0
Senegal,10-2-20,0,0,0
Serbia,10-2-20,0,0,0
Seychelles,10-2-20,0,0,0
Singapore,10-2-20,45,0,2
Slovakia,10-2-20,0,0,0
Slovenia,10-2-20,0,0,0
Somalia,10-2-20,0,0,0
South Africa,10-2-20,0,0,0
Spain,10-2-20,2,0,0
Sri Lanka,10-2-20,1,0,1
Sudan,10-2-20,0,0,0
Suriname,10-2-20,0,0,0
Sweden,10-2-20,1,0,0
Switzerland,10-2-20,0,0,0
Taiwan*,10-2-20,18,0,1
Tanzania,10-2-20,0,0,0
Thailand,10-2-20,32,0,10
Togo,10-2-20,0,0,0
Trinidad and Tobago,10-2-20,0,0,0
Tunisia,10-2-20,0,0,0
Turkey,10-2-20,0,0,0
Uganda,10-2-20,0,0,0
Ukraine,10-2-20,0,0,0
United Arab Emirates,10-2-20,8,0,0
Uruguay,10-2-20,0,0,0
US,10-2-20,11,0,3
Uzbekistan,10-2-20,0,0,0
Venezuela,10-2-20,0,0,0
Vietnam,10-2-20,14,0,1
Zambia,10-2-20,0,0,0
Zimbabwe,10-2-20,0,0,0
Dominica,10-2-20,0,0,0
Grenada,10-2-20,0,0,0
Mozambique,10-2-20,0,0,0
Syria,10-2-20,0,0,0
Timor-Leste,10-2-20,0,0,0
Belize,10-2-20,0,0,0
Laos,10-2-20,0,0,0
Libya,10-2-20,0,0,0
West Bank and Gaza,10-2-20,0,0,0
Guinea-Bissau,10-2-20,0,0,0
Mali,10-2-20,0,0,0
Saint Kitts and Nevis,10-2-20,0,0,0
Kosovo,10-2-20,0,0,0
Burma,10-2-20,0,0,0
MS Zaandam,10-2-20,0,0,0
Botswana,10-2-20,0,0,0
Burundi,10-2-20,0,0,0
Sierra Leone,10-2-20,0,0,0
Malawi,10-2-20,0,0,0
Australia,11-2-20,15,0,2
Canada,11-2-20,7,0,0
China,11-2-20,44386,1112,4636
Denmark,11-2-20,0,0,0
France,11-2-20,11,0,0
Netherlands,11-2-20,0,0,0
United Kingdom,11-2-20,8,0,0
Afghanistan,11-2-20,0,0,0
Albania,11-2-20,0,0,0
Algeria,11-2-20,0,0,0
Andorra,11-2-20,0,0,0
Angola,11-2-20,0,0,0
Antigua and Barbuda,11-2-20,0,0,0
Argentina,11-2-20,0,0,0
Armenia,11-2-20,0,0,0
Austria,11-2-20,0,0,0
Azerbaijan,11-2-20,0,0,0
Bahamas,11-2-20,0,0,0
Bahrain,11-2-20,0,0,0
Bangladesh,11-2-20,0,0,0
Barbados,11-2-20,0,0,0
Belarus,11-2-20,0,0,0
Belgium,11-2-20,1,0,0
Benin,11-2-20,0,0,0
Bhutan,11-2-20,0,0,0
Bolivia,11-2-20,0,0,0
Bosnia and Herzegovina,11-2-20,0,0,0
Brazil,11-2-20,0,0,0
Brunei,11-2-20,0,0,0
Bulgaria,11-2-20,0,0,0
Burkina Faso,11-2-20,0,0,0
Cabo Verde,11-2-20,0,0,0
Cambodia,11-2-20,1,0,0
Cameroon,11-2-20,0,0,0
Central African Republic,11-2-20,0,0,0
Chad,11-2-20,0,0,0
Chile,11-2-20,0,0,0
Colombia,11-2-20,0,0,0
Congo (Brazzaville),11-2-20,0,0,0
Congo (Kinshasa),11-2-20,0,0,0
Costa Rica,11-2-20,0,0,0
Cote d'Ivoire,11-2-20,0,0,0
Croatia,11-2-20,0,0,0
Diamond Princess,11-2-20,135,0,0
Cuba,11-2-20,0,0,0
Cyprus,11-2-20,0,0,0
Czechia,11-2-20,0,0,0
Djibouti,11-2-20,0,0,0
Dominican Republic,11-2-20,0,0,0
Ecuador,11-2-20,0,0,0
Egypt,11-2-20,0,0,0
El Salvador,11-2-20,0,0,0
Equatorial Guinea,11-2-20,0,0,0
Eritrea,11-2-20,0,0,0
Estonia,11-2-20,0,0,0
Eswatini,11-2-20,0,0,0
Ethiopia,11-2-20,0,0,0
Fiji,11-2-20,0,0,0
Finland,11-2-20,1,0,0
Gabon,11-2-20,0,0,0
Gambia,11-2-20,0,0,0
Georgia,11-2-20,0,0,0
Germany,11-2-20,16,0,0
Ghana,11-2-20,0,0,0
Greece,11-2-20,0,0,0
Guatemala,11-2-20,0,0,0
Guinea,11-2-20,0,0,0
Guyana,11-2-20,0,0,0
Haiti,11-2-20,0,0,0
Holy See,11-2-20,0,0,0
Honduras,11-2-20,0,0,0
Hungary,11-2-20,0,0,0
Iceland,11-2-20,0,0,0
India,11-2-20,3,0,0
Indonesia,11-2-20,0,0,0
Iran,11-2-20,0,0,0
Iraq,11-2-20,0,0,0
Ireland,11-2-20,0,0,0
Israel,11-2-20,0,0,0
Italy,11-2-20,3,0,0
Jamaica,11-2-20,0,0,0
Japan,11-2-20,26,0,9
Jordan,11-2-20,0,0,0
Kazakhstan,11-2-20,0,0,0
Kenya,11-2-20,0,0,0
South Korea,11-2-20,28,0,3
Kuwait,11-2-20,0,0,0
Kyrgyzstan,11-2-20,0,0,0
Latvia,11-2-20,0,0,0
Lebanon,11-2-20,0,0,0
Liberia,11-2-20,0,0,0
Liechtenstein,11-2-20,0,0,0
Lithuania,11-2-20,0,0,0
Luxembourg,11-2-20,0,0,0
Madagascar,11-2-20,0,0,0
Malaysia,11-2-20,18,0,3
Maldives,11-2-20,0,0,0
Malta,11-2-20,0,0,0
Mauritania,11-2-20,0,0,0
Mauritius,11-2-20,0,0,0
Mexico,11-2-20,0,0,0
Moldova,11-2-20,0,0,0
Monaco,11-2-20,0,0,0
Mongolia,11-2-20,0,0,0
Montenegro,11-2-20,0,0,0
Morocco,11-2-20,0,0,0
Namibia,11-2-20,0,0,0
Nepal,11-2-20,1,0,0
New Zealand,11-2-20,0,0,0
Nicaragua,11-2-20,0,0,0
Niger,11-2-20,0,0,0
Nigeria,11-2-20,0,0,0
North Macedonia,11-2-20,0,0,0
Norway,11-2-20,0,0,0
Oman,11-2-20,0,0,0
Pakistan,11-2-20,0,0,0
Panama,11-2-20,0,0,0
Papua New Guinea,11-2-20,0,0,0
Paraguay,11-2-20,0,0,0
Peru,11-2-20,0,0,0
Philippines,11-2-20,3,1,0
Poland,11-2-20,0,0,0
Portugal,11-2-20,0,0,0
Qatar,11-2-20,0,0,0
Romania,11-2-20,0,0,0
Russia,11-2-20,2,0,0
Rwanda,11-2-20,0,0,0
Saint Lucia,11-2-20,0,0,0
Saint Vincent and the Grenadines,11-2-20,0,0,0
San Marino,11-2-20,0,0,0
Saudi Arabia,11-2-20,0,0,0
Senegal,11-2-20,0,0,0
Serbia,11-2-20,0,0,0
Seychelles,11-2-20,0,0,0
Singapore,11-2-20,47,0,9
Slovakia,11-2-20,0,0,0
Slovenia,11-2-20,0,0,0
Somalia,11-2-20,0,0,0
South Africa,11-2-20,0,0,0
Spain,11-2-20,2,0,0
Sri Lanka,11-2-20,1,0,1
Sudan,11-2-20,0,0,0
Suriname,11-2-20,0,0,0
Sweden,11-2-20,1,0,0
Switzerland,11-2-20,0,0,0
Taiwan*,11-2-20,18,0,1
Tanzania,11-2-20,0,0,0
Thailand,11-2-20,33,0,10
Togo,11-2-20,0,0,0
Trinidad and Tobago,11-2-20,0,0,0
Tunisia,11-2-20,0,0,0
Turkey,11-2-20,0,0,0
Uganda,11-2-20,0,0,0
Ukraine,11-2-20,0,0,0
United Arab Emirates,11-2-20,8,0,0
Uruguay,11-2-20,0,0,0
US,11-2-20,12,0,3
Uzbekistan,11-2-20,0,0,0
Venezuela,11-2-20,0,0,0
Vietnam,11-2-20,15,0,6
Zambia,11-2-20,0,0,0
Zimbabwe,11-2-20,0,0,0
Dominica,11-2-20,0,0,0
Grenada,11-2-20,0,0,0
Mozambique,11-2-20,0,0,0
Syria,11-2-20,0,0,0
Timor-Leste,11-2-20,0,0,0
Belize,11-2-20,0,0,0
Laos,11-2-20,0,0,0
Libya,11-2-20,0,0,0
West Bank and Gaza,11-2-20,0,0,0
Guinea-Bissau,11-2-20,0,0,0
Mali,11-2-20,0,0,0
Saint Kitts and Nevis,11-2-20,0,0,0
Kosovo,11-2-20,0,0,0
Burma,11-2-20,0,0,0
MS Zaandam,11-2-20,0,0,0
Botswana,11-2-20,0,0,0
Burundi,11-2-20,0,0,0
Sierra Leone,11-2-20,0,0,0
Malawi,11-2-20,0,0,0
Australia,12-2-20,15,0,2
Canada,12-2-20,7,0,0
China,12-2-20,46267,1117,5082
Denmark,12-2-20,0,0,0
France,12-2-20,11,0,2
Netherlands,12-2-20,0,0,0
United Kingdom,12-2-20,9,0,1
Afghanistan,12-2-20,0,0,0
Albania,12-2-20,0,0,0
Algeria,12-2-20,0,0,0
Andorra,12-2-20,0,0,0
Angola,12-2-20,0,0,0
Antigua and Barbuda,12-2-20,0,0,0
Argentina,12-2-20,0,0,0
Armenia,12-2-20,0,0,0
Austria,12-2-20,0,0,0
Azerbaijan,12-2-20,0,0,0
Bahamas,12-2-20,0,0,0
Bahrain,12-2-20,0,0,0
Bangladesh,12-2-20,0,0,0
Barbados,12-2-20,0,0,0
Belarus,12-2-20,0,0,0
Belgium,12-2-20,1,0,0
Benin,12-2-20,0,0,0
Bhutan,12-2-20,0,0,0
Bolivia,12-2-20,0,0,0
Bosnia and Herzegovina,12-2-20,0,0,0
Brazil,12-2-20,0,0,0
Brunei,12-2-20,0,0,0
Bulgaria,12-2-20,0,0,0
Burkina Faso,12-2-20,0,0,0
Cabo Verde,12-2-20,0,0,0
Cambodia,12-2-20,1,0,1
Cameroon,12-2-20,0,0,0
Central African Republic,12-2-20,0,0,0
Chad,12-2-20,0,0,0
Chile,12-2-20,0,0,0
Colombia,12-2-20,0,0,0
Congo (Brazzaville),12-2-20,0,0,0
Congo (Kinshasa),12-2-20,0,0,0
Costa Rica,12-2-20,0,0,0
Cote d'Ivoire,12-2-20,0,0,0
Croatia,12-2-20,0,0,0
Diamond Princess,12-2-20,175,0,0
Cuba,12-2-20,0,0,0
Cyprus,12-2-20,0,0,0
Czechia,12-2-20,0,0,0
Djibouti,12-2-20,0,0,0
Dominican Republic,12-2-20,0,0,0
Ecuador,12-2-20,0,0,0
Egypt,12-2-20,0,0,0
El Salvador,12-2-20,0,0,0
Equatorial Guinea,12-2-20,0,0,0
Eritrea,12-2-20,0,0,0
Estonia,12-2-20,0,0,0
Eswatini,12-2-20,0,0,0
Ethiopia,12-2-20,0,0,0
Fiji,12-2-20,0,0,0
Finland,12-2-20,1,0,1
Gabon,12-2-20,0,0,0
Gambia,12-2-20,0,0,0
Georgia,12-2-20,0,0,0
Germany,12-2-20,16,0,0
Ghana,12-2-20,0,0,0
Greece,12-2-20,0,0,0
Guatemala,12-2-20,0,0,0
Guinea,12-2-20,0,0,0
Guyana,12-2-20,0,0,0
Haiti,12-2-20,0,0,0
Holy See,12-2-20,0,0,0
Honduras,12-2-20,0,0,0
Hungary,12-2-20,0,0,0
Iceland,12-2-20,0,0,0
India,12-2-20,3,0,0
Indonesia,12-2-20,0,0,0
Iran,12-2-20,0,0,0
Iraq,12-2-20,0,0,0
Ireland,12-2-20,0,0,0
Israel,12-2-20,0,0,0
Italy,12-2-20,3,0,0
Jamaica,12-2-20,0,0,0
Japan,12-2-20,28,0,9
Jordan,12-2-20,0,0,0
Kazakhstan,12-2-20,0,0,0
Kenya,12-2-20,0,0,0
South Korea,12-2-20,28,0,7
Kuwait,12-2-20,0,0,0
Kyrgyzstan,12-2-20,0,0,0
Latvia,12-2-20,0,0,0
Lebanon,12-2-20,0,0,0
Liberia,12-2-20,0,0,0
Liechtenstein,12-2-20,0,0,0
Lithuania,12-2-20,0,0,0
Luxembourg,12-2-20,0,0,0
Madagascar,12-2-20,0,0,0
Malaysia,12-2-20,18,0,3
Maldives,12-2-20,0,0,0
Malta,12-2-20,0,0,0
Mauritania,12-2-20,0,0,0
Mauritius,12-2-20,0,0,0
Mexico,12-2-20,0,0,0
Moldova,12-2-20,0,0,0
Monaco,12-2-20,0,0,0
Mongolia,12-2-20,0,0,0
Montenegro,12-2-20,0,0,0
Morocco,12-2-20,0,0,0
Namibia,12-2-20,0,0,0
Nepal,12-2-20,1,0,1
New Zealand,12-2-20,0,0,0
Nicaragua,12-2-20,0,0,0
Niger,12-2-20,0,0,0
Nigeria,12-2-20,0,0,0
North Macedonia,12-2-20,0,0,0
Norway,12-2-20,0,0,0
Oman,12-2-20,0,0,0
Pakistan,12-2-20,0,0,0
Panama,12-2-20,0,0,0
Papua New Guinea,12-2-20,0,0,0
Paraguay,12-2-20,0,0,0
Peru,12-2-20,0,0,0
Philippines,12-2-20,3,1,1
Poland,12-2-20,0,0,0
Portugal,12-2-20,0,0,0
Qatar,12-2-20,0,0,0
Romania,12-2-20,0,0,0
Russia,12-2-20,2,0,2
Rwanda,12-2-20,0,0,0
Saint Lucia,12-2-20,0,0,0
Saint Vincent and the Grenadines,12-2-20,0,0,0
San Marino,12-2-20,0,0,0
Saudi Arabia,12-2-20,0,0,0
Senegal,12-2-20,0,0,0
Serbia,12-2-20,0,0,0
Seychelles,12-2-20,0,0,0
Singapore,12-2-20,50,0,15
Slovakia,12-2-20,0,0,0
Slovenia,12-2-20,0,0,0
Somalia,12-2-20,0,0,0
South Africa,12-2-20,0,0,0
Spain,12-2-20,2,0,0
Sri Lanka,12-2-20,1,0,1
Sudan,12-2-20,0,0,0
Suriname,12-2-20,0,0,0
Sweden,12-2-20,1,0,0
Switzerland,12-2-20,0,0,0
Taiwan*,12-2-20,18,0,1
Tanzania,12-2-20,0,0,0
Thailand,12-2-20,33,0,10
Togo,12-2-20,0,0,0
Trinidad and Tobago,12-2-20,0,0,0
Tunisia,12-2-20,0,0,0
Turkey,12-2-20,0,0,0
Uganda,12-2-20,0,0,0
Ukraine,12-2-20,0,0,0
United Arab Emirates,12-2-20,8,0,1
Uruguay,12-2-20,0,0,0
US,12-2-20,12,0,3
Uzbekistan,12-2-20,0,0,0
Venezuela,12-2-20,0,0,0
Vietnam,12-2-20,15,0,6
Zambia,12-2-20,0,0,0
Zimbabwe,12-2-20,0,0,0
Dominica,12-2-20,0,0,0
Grenada,12-2-20,0,0,0
Mozambique,12-2-20,0,0,0
Syria,12-2-20,0,0,0
Timor-Leste,12-2-20,0,0,0
Belize,12-2-20,0,0,0
Laos,12-2-20,0,0,0
Libya,12-2-20,0,0,0
West Bank and Gaza,12-2-20,0,0,0
Guinea-Bissau,12-2-20,0,0,0
Mali,12-2-20,0,0,0
Saint Kitts and Nevis,12-2-20,0,0,0
Kosovo,12-2-20,0,0,0
Burma,12-2-20,0,0,0
MS Zaandam,12-2-20,0,0,0
Botswana,12-2-20,0,0,0
Burundi,12-2-20,0,0,0
Sierra Leone,12-2-20,0,0,0
Malawi,12-2-20,0,0,0
Australia,13-2-20,15,0,8
Canada,13-2-20,7,0,0
China,13-2-20,59895,1369,6217
Denmark,13-2-20,0,0,0
France,13-2-20,11,0,2
Netherlands,13-2-20,0,0,0
United Kingdom,13-2-20,9,0,1
Afghanistan,13-2-20,0,0,0
Albania,13-2-20,0,0,0
Algeria,13-2-20,0,0,0
Andorra,13-2-20,0,0,0
Angola,13-2-20,0,0,0
Antigua and Barbuda,13-2-20,0,0,0
Argentina,13-2-20,0,0,0
Armenia,13-2-20,0,0,0
Austria,13-2-20,0,0,0
Azerbaijan,13-2-20,0,0,0
Bahamas,13-2-20,0,0,0
Bahrain,13-2-20,0,0,0
Bangladesh,13-2-20,0,0,0
Barbados,13-2-20,0,0,0
Belarus,13-2-20,0,0,0
Belgium,13-2-20,1,0,0
Benin,13-2-20,0,0,0
Bhutan,13-2-20,0,0,0
Bolivia,13-2-20,0,0,0
Bosnia and Herzegovina,13-2-20,0,0,0
Brazil,13-2-20,0,0,0
Brunei,13-2-20,0,0,0
Bulgaria,13-2-20,0,0,0
Burkina Faso,13-2-20,0,0,0
Cabo Verde,13-2-20,0,0,0
Cambodia,13-2-20,1,0,1
Cameroon,13-2-20,0,0,0
Central African Republic,13-2-20,0,0,0
Chad,13-2-20,0,0,0
Chile,13-2-20,0,0,0
Colombia,13-2-20,0,0,0
Congo (Brazzaville),13-2-20,0,0,0
Congo (Kinshasa),13-2-20,0,0,0
Costa Rica,13-2-20,0,0,0
Cote d'Ivoire,13-2-20,0,0,0
Croatia,13-2-20,0,0,0
Diamond Princess,13-2-20,175,0,0
Cuba,13-2-20,0,0,0
Cyprus,13-2-20,0,0,0
Czechia,13-2-20,0,0,0
Djibouti,13-2-20,0,0,0
Dominican Republic,13-2-20,0,0,0
Ecuador,13-2-20,0,0,0
Egypt,13-2-20,0,0,0
El Salvador,13-2-20,0,0,0
Equatorial Guinea,13-2-20,0,0,0
Eritrea,13-2-20,0,0,0
Estonia,13-2-20,0,0,0
Eswatini,13-2-20,0,0,0
Ethiopia,13-2-20,0,0,0
Fiji,13-2-20,0,0,0
Finland,13-2-20,1,0,1
Gabon,13-2-20,0,0,0
Gambia,13-2-20,0,0,0
Georgia,13-2-20,0,0,0
Germany,13-2-20,16,0,1
Ghana,13-2-20,0,0,0
Greece,13-2-20,0,0,0
Guatemala,13-2-20,0,0,0
Guinea,13-2-20,0,0,0
Guyana,13-2-20,0,0,0
Haiti,13-2-20,0,0,0
Holy See,13-2-20,0,0,0
Honduras,13-2-20,0,0,0
Hungary,13-2-20,0,0,0
Iceland,13-2-20,0,0,0
India,13-2-20,3,0,0
Indonesia,13-2-20,0,0,0
Iran,13-2-20,0,0,0
Iraq,13-2-20,0,0,0
Ireland,13-2-20,0,0,0
Israel,13-2-20,0,0,0
Italy,13-2-20,3,0,0
Jamaica,13-2-20,0,0,0
Japan,13-2-20,28,1,9
Jordan,13-2-20,0,0,0
Kazakhstan,13-2-20,0,0,0
Kenya,13-2-20,0,0,0
South Korea,13-2-20,28,0,7
Kuwait,13-2-20,0,0,0
Kyrgyzstan,13-2-20,0,0,0
Latvia,13-2-20,0,0,0
Lebanon,13-2-20,0,0,0
Liberia,13-2-20,0,0,0
Liechtenstein,13-2-20,0,0,0
Lithuania,13-2-20,0,0,0
Luxembourg,13-2-20,0,0,0
Madagascar,13-2-20,0,0,0
Malaysia,13-2-20,19,0,3
Maldives,13-2-20,0,0,0
Malta,13-2-20,0,0,0
Mauritania,13-2-20,0,0,0
Mauritius,13-2-20,0,0,0
Mexico,13-2-20,0,0,0
Moldova,13-2-20,0,0,0
Monaco,13-2-20,0,0,0
Mongolia,13-2-20,0,0,0
Montenegro,13-2-20,0,0,0
Morocco,13-2-20,0,0,0
Namibia,13-2-20,0,0,0
Nepal,13-2-20,1,0,1
New Zealand,13-2-20,0,0,0
Nicaragua,13-2-20,0,0,0
Niger,13-2-20,0,0,0
Nigeria,13-2-20,0,0,0
North Macedonia,13-2-20,0,0,0
Norway,13-2-20,0,0,0
Oman,13-2-20,0,0,0
Pakistan,13-2-20,0,0,0
Panama,13-2-20,0,0,0
Papua New Guinea,13-2-20,0,0,0
Paraguay,13-2-20,0,0,0
Peru,13-2-20,0,0,0
Philippines,13-2-20,3,1,1
Poland,13-2-20,0,0,0
Portugal,13-2-20,0,0,0
Qatar,13-2-20,0,0,0
Romania,13-2-20,0,0,0
Russia,13-2-20,2,0,2
Rwanda,13-2-20,0,0,0
Saint Lucia,13-2-20,0,0,0
Saint Vincent and the Grenadines,13-2-20,0,0,0
San Marino,13-2-20,0,0,0
Saudi Arabia,13-2-20,0,0,0
Senegal,13-2-20,0,0,0
Serbia,13-2-20,0,0,0
Seychelles,13-2-20,0,0,0
Singapore,13-2-20,58,0,15
Slovakia,13-2-20,0,0,0
Slovenia,13-2-20,0,0,0
Somalia,13-2-20,0,0,0
South Africa,13-2-20,0,0,0
Spain,13-2-20,2,0,0
Sri Lanka,13-2-20,1,0,1
Sudan,13-2-20,0,0,0
Suriname,13-2-20,0,0,0
Sweden,13-2-20,1,0,0
Switzerland,13-2-20,0,0,0
Taiwan*,13-2-20,18,0,1
Tanzania,13-2-20,0,0,0
Thailand,13-2-20,33,0,12
Togo,13-2-20,0,0,0
Trinidad and Tobago,13-2-20,0,0,0
Tunisia,13-2-20,0,0,0
Turkey,13-2-20,0,0,0
Uganda,13-2-20,0,0,0
Ukraine,13-2-20,0,0,0
United Arab Emirates,13-2-20,8,0,1
Uruguay,13-2-20,0,0,0
US,13-2-20,13,0,3
Uzbekistan,13-2-20,0,0,0
Venezuela,13-2-20,0,0,0
Vietnam,13-2-20,16,0,7
Zambia,13-2-20,0,0,0
Zimbabwe,13-2-20,0,0,0
Dominica,13-2-20,0,0,0
Grenada,13-2-20,0,0,0
Mozambique,13-2-20,0,0,0
Syria,13-2-20,0,0,0
Timor-Leste,13-2-20,0,0,0
Belize,13-2-20,0,0,0
Laos,13-2-20,0,0,0
Libya,13-2-20,0,0,0
West Bank and Gaza,13-2-20,0,0,0
Guinea-Bissau,13-2-20,0,0,0
Mali,13-2-20,0,0,0
Saint Kitts and Nevis,13-2-20,0,0,0
Kosovo,13-2-20,0,0,0
Burma,13-2-20,0,0,0
MS Zaandam,13-2-20,0,0,0
Botswana,13-2-20,0,0,0
Burundi,13-2-20,0,0,0
Sierra Leone,13-2-20,0,0,0
Malawi,13-2-20,0,0,0
Australia,14-2-20,15,0,8
Canada,14-2-20,7,0,0
China,14-2-20,66358,1521,7977
Denmark,14-2-20,0,0,0
